trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,prod_size,total_sales
10317494,73201504044,1015096,2021-05-28 09:46:00.435614,2021,5,28,28,2,30,New Jersey,18.95,Purrfect Puree,treat,cat,,0
10306039,733426809698,1006225,2021-03-31 10:03:39.702067,2021,3,31,31,3,37,New York,18.95,Yum Fish-Dish,food,cat,,0
10301549,374613020864,1002341,2021-02-12 13:02:40.475951,2021,2,12,12,1,22,Tennessee,10.97,Chewie Dental,treat,dog,,0
10315344,100469015054,1004470,2021-05-20 08:53:21.780432,2021,5,20,20,1,36,New York,18.95,Tuna Tasties,treat,cat,,0
10316673,469757173540,1002922,2021-05-25 12:15:05.491809,2021,5,25,25,1,30,New York,35.99,Kitty Climber,toy,cat,,0
10314486,344934101144,1012921,2021-05-16 09:59:58.754043,2021,5,16,16,1,35,New York,24.95,Fetch Blaster,toy,dog,,0
10314929,704772572943,1013260,2021-05-18 11:47:35.520072,2021,5,18,18,3,31,New York,35.98,Scratchy Post,toy,cat,,0
10303636,904582148679,1004169,2021-03-10 09:44:11.609524,2021,3,10,10,1,23,Oregon,12.97,Whole Chemistry Recipe,food,dog,small,0
10316801,904582148679,1014602,2021-05-26 10:02:50.217852,2021,5,26,26,2,24,New York,12.97,Whole Chemistry Recipe,food,dog,small,0
10311887,100469015054,1010931,2021-05-04 13:52:33.565547,2021,5,4,4,1,22,New Jersey,18.95,Tuna Tasties,treat,cat,,0
10303647,832878954342,1004177,2021-03-11 11:48:17.685621,2021,3,11,11,1,49,Texas,45.99,Snoozer Hammock,bedding,cat,,0
10308283,621046126170,1001721,2021-04-15 15:02:30.452497,2021,4,15,15,1,37,Pennsylvania,22.99,Tug-a-Back,toy,dog,,0
10310482,100469015054,1009824,2021-04-27 11:33:21.567827,2021,4,27,27,3,28,Pennsylvania,18.95,Tuna Tasties,treat,cat,,0
10314373,969568933713,1012633,2021-05-16 12:35:37.376473,2021,5,16,16,1,30,Pennsylvania,32.99,Foozy Mouse,toy,cat,,0
10315773,140160459467,1013884,2021-05-22 12:22:55.617111,2021,5,22,22,1,35,Connecticut,48.95,Snoozer Essentails,bedding,dog,,0
10310793,521244155990,1010066,2021-04-29 12:01:23.817146,2021,4,29,29,2,32,New Jersey,54.95,Reddy Beddy,bedding,dog,small,0
10310896,704772572943,1010149,2021-04-29 11:37:09.192428,2021,4,29,29,1,31,Texas,35.98,Scratchy Post,toy,cat,,0
10302900,441530839394,1003535,2021-03-03 08:43:27.911252,2021,3,3,3,1,26,Pennsylvania,28.45,Ball and String,toy,cat,,0
10313446,374613020864,1012144,2021-05-12 13:17:30.508751,2021,5,12,12,1,28,Connecticut,10.97,Chewie Dental,treat,dog,,0
10303725,733426809698,1004242,2021-03-11 07:41:04.554169,2021,3,11,11,1,27,Connecticut,18.95,Yum Fish-Dish,food,cat,,0
10302819,242313721729,1003469,2021-03-02 09:30:10.190328,2021,3,2,2,1,31,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10303267,621046126170,1003856,2021-03-07 13:04:28.033596,2021,3,7,7,1,34,New York,22.99,Tug-a-Back,toy,dog,,0
10307924,242313721729,1007793,2021-04-13 10:11:26.579601,2021,4,13,13,1,29,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10313409,287663658863,1012116,2021-05-12 08:28:24.108716,2021,5,12,12,1,26,South Dakota,9.95,All Veggie Yummies,treat,dog,,0
10303531,374613020864,1004078,2021-03-10 08:20:50.520036,2021,3,10,10,1,41,New York,10.97,Chewie Dental,treat,dog,,0
10307432,575410882303,1007389,2021-04-09 10:23:32.843377,2021,4,9,9,2,22,Colorado,21.95,Chomp-a Plush,toy,dog,,0
10306794,969568933713,1006857,2021-04-06 08:18:12.031227,2021,4,6,6,3,23,North Carolina,32.99,Foozy Mouse,toy,cat,,0
10316334,344538897332,1014269,2021-05-24 11:59:56.722125,2021,5,24,24,1,23,Kentucky,19.99,Feline Fix Mix,treat,cat,,0
10312677,717036112695,1011550,2021-05-08 08:41:16.238243,2021,5,8,8,1,25,New York,60.99,Reddy Beddy,bedding,dog,medium,0
10310674,483326155497,1009974,2021-04-28 12:20:07.426418,2021,4,28,28,1,33,New York,10.99,The New Bone,food,dog,large,0
10304980,719638485153,1005324,2021-03-23 07:59:59.257861,2021,3,23,23,1,32,California,72.99,Cat Cave,bedding,cat,,0
10314847,344538897332,1013197,2021-05-18 11:34:12.153416,2021,5,18,18,2,39,Texas,19.99,Feline Fix Mix,treat,cat,,0
10302178,140160459467,1002656,2021-02-21 10:21:15.080406,2021,2,21,21,4,26,California,48.95,Snoozer Essentails,bedding,dog,,0
10306104,441530839394,1006280,2021-04-01 13:18:55.216724,2021,4,1,1,1,30,New York,28.45,Ball and String,toy,cat,,0
10309469,832878954342,1009033,2021-04-22 10:30:13.826389,2021,4,22,22,1,31,New Jersey,45.99,Snoozer Hammock,bedding,cat,,0
10314332,344934101144,1012813,2021-05-15 13:11:38.816824,2021,5,15,15,1,27,New Jersey,24.95,Fetch Blaster,toy,dog,,0
10307930,904582148679,1007797,2021-04-13 11:45:18.237809,2021,4,13,13,1,24,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10314301,344934101144,1007801,2021-05-15 11:40:10.779000,2021,5,15,15,2,35,Alabama,24.95,Fetch Blaster,toy,dog,,0
10306317,845773115334,1006455,2021-04-02 10:05:27.096171,2021,4,2,2,2,23,Iowa,12.99,Purr Mix,food,cat,,0
10307833,242313721729,1007718,2021-04-12 11:41:08.801681,2021,4,12,12,2,21,Minnesota,65.99,Reddy Beddy,bedding,dog,large,0
10302578,100469015054,1002869,2021-02-27 11:53:41.549062,2021,2,27,27,1,29,Pennsylvania,18.95,Tuna Tasties,treat,cat,,0
10304485,469757173540,1004754,2021-03-18 11:52:06.561767,2021,3,18,18,1,29,California,35.99,Kitty Climber,toy,cat,,0
10303037,73201504044,1003655,2021-03-04 11:59:36.858280,2021,3,4,4,1,27,New York,18.95,Purrfect Puree,treat,cat,,0
10311778,969568933713,1010844,2021-05-04 10:45:11.492146,2021,5,4,4,2,29,Nevada,32.99,Foozy Mouse,toy,cat,,0
10315380,845773115334,1012402,2021-05-20 10:15:43.462954,2021,5,20,20,1,25,Pennsylvania,12.99,Purr Mix,food,cat,,0
10304887,441530839394,1005242,2021-03-22 13:27:36.654770,2021,3,22,22,1,22,New Jersey,28.45,Ball and String,toy,cat,,0
10312586,717036112695,1011479,2021-05-08 15:13:24.927366,2021,5,8,8,1,27,Maryland,60.99,Reddy Beddy,bedding,dog,medium,0
10305164,344934101144,1005488,2021-03-24 10:20:12.236676,2021,3,24,24,2,21,Ohio,24.95,Fetch Blaster,toy,dog,,0
10314422,242313721729,1012880,2021-05-16 09:24:17.604884,2021,5,16,16,1,30,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10309006,469757173540,1008661,2021-04-19 11:37:45.256376,2021,4,19,19,4,23,Pennsylvania,35.99,Kitty Climber,toy,cat,,0
10316410,73201504044,1014322,2021-05-24 12:13:15.655512,2021,5,24,24,1,22,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10302889,719638485153,1003526,2021-03-03 09:09:55.911517,2021,3,3,3,4,23,Pennsylvania,72.99,Cat Cave,bedding,cat,,0
10307255,242313721729,1007242,2021-04-08 08:37:58.335386,2021,4,8,8,1,33,California,65.99,Reddy Beddy,bedding,dog,large,0
10302255,575410882303,1002970,2021-02-22 10:11:47.722550,2021,2,22,22,1,24,New York,21.95,Chomp-a Plush,toy,dog,,0
10305233,100469015054,1003932,2021-03-25 07:44:12.670280,2021,3,25,25,1,27,Utah,18.95,Tuna Tasties,treat,cat,,0
10308449,242313721729,1006353,2021-04-16 09:35:34.523072,2021,4,16,16,1,28,New York,65.99,Reddy Beddy,bedding,dog,large,0
10304571,845773115334,1004978,2021-03-19 10:30:18.486818,2021,3,19,19,1,41,New York,12.99,Purr Mix,food,cat,,0
10310062,704772572943,1009501,2021-04-25 09:17:52.331815,2021,4,25,25,4,26,Ohio,35.98,Scratchy Post,toy,cat,,0
10311769,73201504044,1010837,2021-05-04 07:31:28.124940,2021,5,4,4,4,31,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10304986,483326155497,1005329,2021-03-23 14:18:05.798445,2021,3,23,23,1,20,Pennsylvania,10.99,The New Bone,food,dog,large,0
10305985,621046126170,1006184,2021-03-31 08:51:31.931119,2021,3,31,31,1,21,California,22.99,Tug-a-Back,toy,dog,,0
10308978,374613020864,1008640,2021-04-19 11:06:58.194992,2021,4,19,19,1,24,New York,10.97,Chewie Dental,treat,dog,,0
10310787,832878954342,1010061,2021-04-29 13:19:55.519583,2021,4,29,29,3,28,California,45.99,Snoozer Hammock,bedding,cat,,0
10304340,374613020864,1004778,2021-03-17 10:39:23.093355,2021,3,17,17,1,43,Kentucky,10.97,Chewie Dental,treat,dog,,0
10313036,621046126170,1011830,2021-05-10 06:36:28.255605,2021,5,10,10,1,29,New York,22.99,Tug-a-Back,toy,dog,,0
10310286,521244155990,1009674,2021-04-26 08:13:32.510855,2021,4,26,26,1,24,Illinois,54.95,Reddy Beddy,bedding,dog,small,0
10311262,344538897332,1010438,2021-05-01 09:18:07.879577,2021,5,1,1,1,29,New York,19.99,Feline Fix Mix,treat,cat,,0
10314540,733426809698,1012967,2021-05-16 10:35:21.422283,2021,5,16,16,2,24,Connecticut,18.95,Yum Fish-Dish,food,cat,,0
10306278,704772572943,1001580,2021-04-02 10:17:54.220151,2021,4,2,2,1,25,Wisconsin,35.98,Scratchy Post,toy,cat,,0
10306287,483326155497,1006431,2021-04-02 09:35:45.466786,2021,4,2,2,1,23,Pennsylvania,10.99,The New Bone,food,dog,large,0
10314032,575410882303,1012589,2021-05-14 11:40:16.056087,2021,5,14,14,1,21,Pennsylvania,21.95,Chomp-a Plush,toy,dog,,0
10316087,832878954342,1010917,2021-05-23 12:37:38.993027,2021,5,23,23,1,26,South Carolina,45.99,Snoozer Hammock,bedding,cat,,0
10314792,344538897332,1002698,2021-05-18 11:04:05.308425,2021,5,18,18,1,40,New York,19.99,Feline Fix Mix,treat,cat,,0
10312006,344538897332,1011025,2021-05-05 13:21:22.443998,2021,5,5,5,1,43,New York,19.99,Feline Fix Mix,treat,cat,,0
10306974,575410882303,1007006,2021-04-07 10:07:46.658970,2021,4,7,7,2,27,New York,21.95,Chomp-a Plush,toy,dog,,0
10300213,845773115334,1001128,2021-01-08 10:30:08.064197,2021,1,8,8,1,31,New York,12.99,Purr Mix,food,cat,,0
10311823,374613020864,1010881,2021-05-04 15:30:59.104218,2021,5,4,4,4,32,New York,10.97,Chewie Dental,treat,dog,,0
10304834,483326155497,1005198,2021-03-22 11:56:06.844189,2021,3,22,22,1,25,Pennsylvania,10.99,The New Bone,food,dog,large,0
10314267,441530839394,1012765,2021-05-15 10:43:24.270951,2021,5,15,15,1,30,New Jersey,28.45,Ball and String,toy,cat,,0
10312070,374613020864,1011077,2021-05-05 08:11:43.395774,2021,5,5,5,1,30,Virginia,10.97,Chewie Dental,treat,dog,,0
10312530,832878954342,1011432,2021-05-07 10:21:42.205552,2021,5,7,7,2,29,Georgia,45.99,Snoozer Hammock,bedding,cat,,0
10301289,73201504044,1002106,2021-02-07 13:57:08.975786,2021,2,7,7,1,38,Ohio,18.95,Purrfect Puree,treat,cat,,0
10313207,344934101144,1011954,2021-05-11 09:59:33.367005,2021,5,11,11,2,28,Pennsylvania,24.95,Fetch Blaster,toy,dog,,0
10310788,140160459467,1010062,2021-04-29 10:29:29.116049,2021,4,29,29,1,26,New York,48.95,Snoozer Essentails,bedding,dog,,0
10303411,242313721729,1003972,2021-03-08 10:14:37.831063,2021,3,8,8,2,34,New Jersey,65.99,Reddy Beddy,bedding,dog,large,0
10301822,140160459467,1002587,2021-02-17 14:01:53.969888,2021,2,17,17,1,26,Texas,48.95,Snoozer Essentails,bedding,dog,,0
10316409,344538897332,1001999,2021-05-24 13:22:45.540198,2021,5,24,24,1,22,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10304504,100469015054,1003315,2021-03-19 11:18:59.525861,2021,3,19,19,1,31,New York,18.95,Tuna Tasties,treat,cat,,0
10302305,425361189561,1003015,2021-02-23 09:41:01.196517,2021,2,23,23,1,45,Texas,15.99,Snack-em Fish,treat,cat,,0
10309989,719638485153,1009443,2021-04-24 11:56:28.987208,2021,4,24,24,1,24,Pennsylvania,72.99,Cat Cave,bedding,cat,,0
10300530,242313721729,1001141,2021-01-21 15:24:08.880417,2021,1,21,21,1,26,New York,65.99,Reddy Beddy,bedding,dog,large,0
10307530,621046126170,1007472,2021-04-10 13:20:17.219770,2021,4,10,10,1,40,New York,22.99,Tug-a-Back,toy,dog,,0
10314202,140160459467,1005726,2021-05-15 13:02:52.275104,2021,5,15,15,1,35,Virginia,48.95,Snoozer Essentails,bedding,dog,,0
10306980,73201504044,1007011,2021-04-07 10:17:59.823364,2021,4,7,7,3,37,Wisconsin,18.95,Purrfect Puree,treat,cat,,0
10311172,904582148679,1010369,2021-05-01 10:11:34.688149,2021,5,1,1,1,33,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,small,0
10306429,425361189561,1006553,2021-04-03 12:10:25.735178,2021,4,3,3,2,35,New York,15.99,Snack-em Fish,treat,cat,,0
10313816,374613020864,1009047,2021-05-13 10:10:03.099021,2021,5,13,13,1,26,New Jersey,10.97,Chewie Dental,treat,dog,,0
10315756,140160459467,1013871,2021-05-21 11:30:23.421484,2021,5,21,21,1,30,New York,48.95,Snoozer Essentails,bedding,dog,,0
10307734,733426809698,1007637,2021-04-11 11:12:05.729706,2021,4,11,11,2,21,Hawaii,18.95,Yum Fish-Dish,food,cat,,0
10316591,344538897332,1014455,2021-05-25 09:17:57.349014,2021,5,25,25,2,42,Arizona,19.99,Feline Fix Mix,treat,cat,,0
10317547,717036112695,1015135,2021-05-28 10:17:20.702671,2021,5,28,28,3,28,Texas,60.99,Reddy Beddy,bedding,dog,medium,0
10313327,733426809698,1012052,2021-05-11 07:12:52.726405,2021,5,11,11,2,29,New York,18.95,Yum Fish-Dish,food,cat,,0
10314090,100469015054,1012633,2021-05-14 11:00:10.546141,2021,5,14,14,2,30,Pennsylvania,18.95,Tuna Tasties,treat,cat,,0
10315454,140160459467,1013644,2021-05-20 12:13:35.082788,2021,5,20,20,1,42,California,48.95,Snoozer Essentails,bedding,dog,,0
10303526,73201504044,1002471,2021-03-09 11:41:13.526058,2021,3,9,9,1,30,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10309128,832878954342,1008760,2021-04-20 11:08:11.141266,2021,4,20,20,1,28,Illinois,45.99,Snoozer Hammock,bedding,cat,,0
10300380,100469015054,1001283,2021-01-16 09:21:25.928441,2021,1,16,16,1,23,New York,18.95,Tuna Tasties,treat,cat,,0
10316969,717036112695,1014729,2021-05-26 10:47:27.004527,2021,5,26,26,1,37,New York,60.99,Reddy Beddy,bedding,dog,medium,0
10305835,344934101144,1006057,2021-03-30 09:50:09.134906,2021,3,30,30,2,31,Illinois,24.95,Fetch Blaster,toy,dog,,0
10312873,140160459467,1007601,2021-05-09 13:55:36.255412,2021,5,9,9,3,36,Michigan,48.95,Snoozer Essentails,bedding,dog,,0
10315740,344934101144,1013857,2021-05-21 09:58:04.815598,2021,5,21,21,2,36,New York,24.95,Fetch Blaster,toy,dog,,0
10303797,441530839394,1004303,2021-03-12 11:02:46.177376,2021,3,12,12,2,38,New York,28.45,Ball and String,toy,cat,,0
10300844,344538897332,1001702,2021-01-29 09:57:00.315516,2021,1,29,29,1,40,New Jersey,19.99,Feline Fix Mix,treat,cat,,0
10301722,344934101144,1002496,2021-02-15 07:14:07.580020,2021,2,15,15,1,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,,0
10313777,733426809698,1012395,2021-05-13 11:58:49.134510,2021,5,13,13,1,36,New York,18.95,Yum Fish-Dish,food,cat,,0
10306803,575410882303,1006865,2021-04-06 07:40:35.745030,2021,4,6,6,2,24,New York,21.95,Chomp-a Plush,toy,dog,,0
10315212,483326155497,1013470,2021-05-19 13:00:13.417428,2021,5,19,19,2,22,Illinois,10.99,The New Bone,food,dog,large,0
10308973,344538897332,1008635,2021-04-19 12:34:48.505962,2021,4,19,19,2,26,California,19.99,Feline Fix Mix,treat,cat,,0
10311438,344934101144,1003205,2021-05-02 13:43:14.223587,2021,5,2,2,1,27,New York,24.95,Fetch Blaster,toy,dog,,0
10308002,374613020864,1007856,2021-04-13 08:58:09.903471,2021,4,13,13,1,39,North Carolina,10.97,Chewie Dental,treat,dog,,0
10312752,521244155990,1011606,2021-05-08 06:43:03.731375,2021,5,8,8,1,33,Pennsylvania,54.95,Reddy Beddy,bedding,dog,small,0
10310087,521244155990,1009518,2021-04-25 15:13:46.018133,2021,4,25,25,1,46,Maine,54.95,Reddy Beddy,bedding,dog,small,0
10309583,845773115334,1008830,2021-04-22 13:13:49.742827,2021,4,22,22,1,27,New York,12.99,Purr Mix,food,cat,,0
10313762,344934101144,1012316,2021-05-13 13:43:02.146203,2021,5,13,13,1,37,New Jersey,24.95,Fetch Blaster,toy,dog,,0
10307159,575410882303,1007161,2021-04-08 11:03:31.182700,2021,4,8,8,1,37,California,21.95,Chomp-a Plush,toy,dog,,0
10309940,733426809698,1009406,2021-04-24 12:09:11.419905,2021,4,24,24,1,22,New York,18.95,Yum Fish-Dish,food,cat,,0
10303101,521244155990,1003712,2021-03-05 11:04:07.775662,2021,3,5,5,1,29,California,54.95,Reddy Beddy,bedding,dog,small,0
10308066,832878954342,1007909,2021-04-14 10:06:48.534248,2021,4,14,14,1,27,California,45.99,Snoozer Hammock,bedding,cat,,0
10313447,719638485153,1008128,2021-05-12 08:08:16.232488,2021,5,12,12,1,29,New York,72.99,Cat Cave,bedding,cat,,0
10309403,441530839394,1008981,2021-04-21 09:25:03.072698,2021,4,21,21,2,28,New York,28.45,Ball and String,toy,cat,,0
10303852,845773115334,1004352,2021-03-13 08:56:33.119606,2021,3,13,13,2,26,Utah,12.99,Purr Mix,food,cat,,0
10313306,374613020864,1012036,2021-05-11 09:57:16.739222,2021,5,11,11,1,25,Texas,10.97,Chewie Dental,treat,dog,,0
10306870,425361189561,1006921,2021-04-06 13:04:04.383967,2021,4,6,6,1,39,New Jersey,15.99,Snack-em Fish,treat,cat,,0
10309128,242313721729,1008760,2021-04-20 11:08:11.141266,2021,4,20,20,1,28,Illinois,65.99,Reddy Beddy,bedding,dog,large,0
10311632,483326155497,1010732,2021-05-03 09:16:03.556314,2021,5,3,3,1,35,Pennsylvania,10.99,The New Bone,food,dog,large,0
10303645,521244155990,1004175,2021-03-11 13:07:45.022745,2021,3,11,11,1,39,New York,54.95,Reddy Beddy,bedding,dog,small,0
10308356,621046126170,1004572,2021-04-15 10:04:47.780555,2021,4,15,15,1,40,Washington,22.99,Tug-a-Back,toy,dog,,0
10311162,733426809698,1010361,2021-05-01 14:25:39.730133,2021,5,1,1,1,20,Illinois,18.95,Yum Fish-Dish,food,cat,,0
10304774,733426809698,1005143,2021-03-21 10:47:00.827415,2021,3,21,21,1,33,Oregon,18.95,Yum Fish-Dish,food,cat,,0
10309335,425361189561,1008927,2021-04-21 11:18:20.180634,2021,4,21,21,1,34,Connecticut,15.99,Snack-em Fish,treat,cat,,0
10312302,575410882303,1011264,2021-05-06 13:02:31.570868,2021,5,6,6,2,42,Pennsylvania,21.95,Chomp-a Plush,toy,dog,,0
10301426,521244155990,1002228,2021-02-10 11:37:31.929110,2021,2,10,10,3,21,North Carolina,54.95,Reddy Beddy,bedding,dog,small,0
10306524,483326155497,1006631,2021-04-04 11:18:55.050103,2021,4,4,4,2,26,Pennsylvania,10.99,The New Bone,food,dog,large,0
10315216,469757173540,1013474,2021-05-19 13:09:11.944750,2021,5,19,19,2,25,Wisconsin,35.99,Kitty Climber,toy,cat,,0
10303363,832878954342,1003933,2021-03-08 09:55:50.944278,2021,3,8,8,2,27,New Jersey,45.99,Snoozer Hammock,bedding,cat,,0
10300238,575410882303,1001150,2021-01-10 09:05:25.180796,2021,1,10,10,1,21,Oregon,21.95,Chomp-a Plush,toy,dog,,0
10313219,733426809698,1011964,2021-05-11 09:34:41.156274,2021,5,11,11,2,40,New York,18.95,Yum Fish-Dish,food,cat,,0
10314950,733426809698,1013275,2021-05-18 08:14:24.323728,2021,5,18,18,2,36,New York,18.95,Yum Fish-Dish,food,cat,,0
10313222,100469015054,1011967,2021-05-11 10:07:45.555722,2021,5,11,11,1,28,New Jersey,18.95,Tuna Tasties,treat,cat,,0
10303372,704772572943,1003941,2021-03-08 10:27:28.669185,2021,3,8,8,2,24,New York,35.98,Scratchy Post,toy,cat,,0
10304580,719638485153,1004987,2021-03-19 10:43:46.324722,2021,3,19,19,1,35,Texas,72.99,Cat Cave,bedding,cat,,0
10302716,621046126170,1003376,2021-02-28 11:21:14.300768,2021,2,28,28,2,28,Connecticut,22.99,Tug-a-Back,toy,dog,,0
10312538,287663658863,1011438,2021-05-07 09:57:03.608693,2021,5,7,7,1,36,New York,9.95,All Veggie Yummies,treat,dog,,0
10312984,845773115334,1011788,2021-05-10 14:44:16.157565,2021,5,10,10,1,28,New York,12.99,Purr Mix,food,cat,,0
10303042,733426809698,1003659,2021-03-04 08:38:41.948122,2021,3,4,4,1,25,Connecticut,18.95,Yum Fish-Dish,food,cat,,0
10305687,733426809698,1005928,2021-03-29 11:08:38.152232,2021,3,29,29,3,34,Pennsylvania,18.95,Yum Fish-Dish,food,cat,,0
10300981,717036112695,1001828,2021-02-01 11:33:21.586031,2021,2,1,1,1,21,Pennsylvania,60.99,Reddy Beddy,bedding,dog,medium,0
10308202,344538897332,1008021,2021-04-14 09:35:53.421208,2021,4,14,14,4,36,New Jersey,19.99,Feline Fix Mix,treat,cat,,0
10314771,344538897332,1006561,2021-05-17 09:14:32.586235,2021,5,17,17,1,28,New York,19.99,Feline Fix Mix,treat,cat,,0
10306079,441530839394,1006259,2021-03-31 13:54:28.607092,2021,3,31,31,2,53,Pennsylvania,28.45,Ball and String,toy,cat,,0
10309333,733426809698,1008926,2021-04-21 09:27:39.925321,2021,4,21,21,1,43,Louisiana,18.95,Yum Fish-Dish,food,cat,,0
10305236,73201504044,1005547,2021-03-25 10:05:54.887463,2021,3,25,25,1,25,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10306747,832878954342,1003192,2021-04-05 11:17:29.075069,2021,4,5,5,2,27,New York,45.99,Snoozer Hammock,bedding,cat,,0
10315302,441530839394,1013535,2021-05-20 09:34:46.900112,2021,5,20,20,1,27,Mississippi,28.45,Ball and String,toy,cat,,0
10304685,344538897332,1003974,2021-03-20 14:52:28.461618,2021,3,20,20,1,31,California,19.99,Feline Fix Mix,treat,cat,,0
10304350,344538897332,1004787,2021-03-17 14:21:28.760135,2021,3,17,17,1,23,Pennsylvania,19.99,Feline Fix Mix,treat,cat,,0
10302628,344538897332,1003300,2021-02-27 08:42:34.279671,2021,2,27,27,1,22,New Jersey,19.99,Feline Fix Mix,treat,cat,,0
10315859,621046126170,1007773,2021-05-22 14:08:50.243441,2021,5,22,22,2,25,Texas,22.99,Tug-a-Back,toy,dog,,0
10304621,469757173540,1005017,2021-03-20 09:21:51.363403,2021,3,20,20,3,29,New York,35.99,Kitty Climber,toy,cat,,0
10305277,733426809698,1005581,2021-03-25 12:31:01.093834,2021,3,25,25,1,29,Pennsylvania,18.95,Yum Fish-Dish,food,cat,,0
10303963,469757173540,1004449,2021-03-14 12:47:01.028877,2021,3,14,14,1,33,Michigan,35.99,Kitty Climber,toy,cat,,0
10313767,344934101144,1012386,2021-05-13 09:47:17.121310,2021,5,13,13,1,23,New York,24.95,Fetch Blaster,toy,dog,,0
10316245,717036112695,1014214,2021-05-23 10:54:59.354148,2021,5,23,23,1,47,Connecticut,60.99,Reddy Beddy,bedding,dog,medium,0
10317534,374613020864,1015126,2021-05-28 11:50:58.419753,2021,5,28,28,2,27,Illinois,10.97,Chewie Dental,treat,dog,,0
10307310,140160459467,1004513,2021-04-09 14:42:27.662689,2021,4,9,9,1,26,Nebraska,48.95,Snoozer Essentails,bedding,dog,,0
10301582,242313721729,1001253,2021-02-12 08:31:31.778693,2021,2,12,12,1,31,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10305677,344538897332,1005921,2021-03-28 13:44:26.883527,2021,3,28,28,1,26,New York,19.99,Feline Fix Mix,treat,cat,,0
10305384,441530839394,1005674,2021-03-26 11:46:38.187613,2021,3,26,26,1,28,Massachusetts,28.45,Ball and String,toy,cat,,0
10304022,287663658863,1004502,2021-03-14 08:13:45.618281,2021,3,14,14,1,21,Georgia,9.95,All Veggie Yummies,treat,dog,,0
10303304,242313721729,1003886,2021-03-07 10:01:29.296220,2021,3,7,7,2,30,Pennsylvania,65.99,Reddy Beddy,bedding,dog,large,0
10310317,441530839394,1009697,2021-04-26 10:16:45.313094,2021,4,26,26,1,34,Tennessee,28.45,Ball and String,toy,cat,,0
10310468,904582148679,1009813,2021-04-27 11:42:30.582595,2021,4,27,27,1,37,South Carolina,12.97,Whole Chemistry Recipe,food,dog,small,0
10302115,140160459467,1002847,2021-02-20 07:44:22.317112,2021,2,20,20,1,41,New York,48.95,Snoozer Essentails,bedding,dog,,0
10312912,845773115334,1011729,2021-05-09 10:08:55.843115,2021,5,9,9,2,27,New York,12.99,Purr Mix,food,cat,,0
10306189,483326155497,1006354,2021-04-01 10:30:02.869020,2021,4,1,1,1,35,New York,10.99,The New Bone,food,dog,large,0
10310771,575410882303,1010047,2021-04-29 12:26:05.392277,2021,4,29,29,3,24,New York,21.95,Chomp-a Plush,toy,dog,,0
10304537,733426809698,1003677,2021-03-19 07:49:25.572484,2021,3,19,19,1,39,Arizona,18.95,Yum Fish-Dish,food,cat,,0
10309424,425361189561,1003527,2021-04-21 11:34:32.990051,2021,4,21,21,2,26,New York,15.99,Snack-em Fish,treat,cat,,0
10313098,441530839394,1011875,2021-05-10 12:20:09.025786,2021,5,10,10,1,23,Florida,28.45,Ball and String,toy,cat,,0
10315897,374613020864,1013968,2021-05-22 12:39:17.365074,2021,5,22,22,2,21,Florida,10.97,Chewie Dental,treat,dog,,0
10310553,469757173540,1009879,2021-04-28 09:37:35.664876,2021,4,28,28,2,26,Hawaii,35.99,Kitty Climber,toy,cat,,0
10309598,441530839394,1009134,2021-04-22 08:48:50.231505,2021,4,22,22,2,34,Connecticut,28.45,Ball and String,toy,cat,,0
10311972,344538897332,1010998,2021-05-05 10:02:39.888308,2021,5,5,5,2,49,Georgia,19.99,Feline Fix Mix,treat,cat,,0
10308180,733426809698,1008002,2021-04-14 12:35:24.369488,2021,4,14,14,2,22,Missouri,18.95,Yum Fish-Dish,food,cat,,0
10309248,845773115334,1008857,2021-04-21 11:18:47.025934,2021,4,21,21,2,32,Connecticut,12.99,Purr Mix,food,cat,,0
10314173,73201504044,1012695,2021-05-15 13:31:51.140808,2021,5,15,15,1,36,Pennsylvania,18.95,Purrfect Puree,treat,cat,,0
10309972,344934101144,1009430,2021-04-24 08:46:46.444860,2021,4,24,24,1,22,New York,24.95,Fetch Blaster,toy,dog,,0
10300148,441530839394,1001067,2021-01-06 10:36:05.540148,2021,1,6,6,1,26,New York,28.45,Ball and String,toy,cat,,0
10311016,845773115334,1010249,2021-04-30 09:56:00.084018,2021,4,30,30,1,24,New York,12.99,Purr Mix,food,cat,,0
10300878,483326155497,1001735,2021-01-29 10:08:35.268682,2021,1,29,29,1,26,California,10.99,The New Bone,food,dog,large,0
10311295,469757173540,1010463,2021-05-01 07:35:30.787131,2021,5,1,1,1,22,Ohio,35.99,Kitty Climber,toy,cat,,0
