trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10326709,575410882303,1006733,25:07.9,2021,6,27,27,1,32,Arizona,21.95,Chomp-a Plush,toy,dog,21.95
10326989,344538897332,1015986,25:41.3,2021,6,27,27,1,27,California,19.99,Feline Fix Mix,treat,cat,19.99
10326670,904582148679,1021345,25:55.9,2021,6,27,27,1,24,Nevada,12.97,Whole Chemistry Recipe,food,dog,12.97
10326990,832878954342,1021553,26:27.5,2021,6,27,27,1,26,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10326821,904582148679,1021435,26:45.2,2021,6,27,27,1,29,California,12.97,Whole Chemistry Recipe,food,dog,12.97
10326811,140160459467,1021428,27:37.2,2021,6,27,27,3,25,Alabama,48.95,Snoozer Essentails,bedding,dog,146.85
10326811,832878954342,1021428,27:37.2,2021,6,27,27,2,25,Alabama,45.99,Snoozer Hammock,bedding,cat,91.98
10326842,287663658863,1021446,28:13.1,2021,6,27,27,1,24,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10326777,845773115334,1021405,30:29.6,2021,6,27,27,1,34,California,12.99,Purr Mix,food,cat,12.99
10326882,717036112695,1021471,31:41.0,2021,6,27,27,1,20,New York,60.99,Reddy Beddy,bedding,dog,60.99
10326732,521244155990,1021376,31:44.3,2021,6,27,27,1,24,New York,54.95,Reddy Beddy,bedding,dog,54.95
10326732,374613020864,1021376,31:44.3,2021,6,27,27,1,24,New York,10.97,Chewie Dental,treat,dog,10.97
10326935,100469015054,1002178,32:56.2,2021,6,27,27,2,34,New Jersey,18.95,Tuna Tasties,treat,cat,37.9
10326737,344538897332,1021380,33:30.0,2021,6,27,27,1,23,Texas,19.99,Feline Fix Mix,treat,cat,19.99
10326796,73201504044,1021416,33:51.1,2021,6,27,27,2,31,Georgia,18.95,Purrfect Puree,treat,cat,37.9
10326979,100469015054,1021544,36:10.4,2021,6,27,27,1,20,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10326676,344934101144,1021350,36:12.4,2021,6,27,27,1,23,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10327000,287663658863,1006329,36:39.9,2021,6,27,27,1,28,New York,9.95,All Veggie Yummies,treat,dog,9.95
10326855,73201504044,1003343,36:53.8,2021,6,27,27,1,24,Ohio,18.95,Purrfect Puree,treat,cat,18.95
10326779,733426809698,1021406,37:07.7,2021,6,27,27,2,34,Massachusetts,18.95,Yum Fish-Dish,food,cat,37.9
10326848,704772572943,1021452,38:18.8,2021,6,27,27,2,30,New York,35.98,Scratchy Post,toy,cat,71.96
10326867,521244155990,1014820,39:29.0,2021,6,27,27,2,29,Arkansas,54.95,Reddy Beddy,bedding,dog,109.9
10326939,242313721729,1003943,41:40.6,2021,6,27,27,1,27,New Jersey,65.99,Reddy Beddy,bedding,dog,65.99
10326747,904582148679,1021387,46:18.3,2021,6,27,27,3,26,New York,12.97,Whole Chemistry Recipe,food,dog,38.91
10326901,242313721729,1021484,47:27.9,2021,6,27,27,1,37,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10326901,969568933713,1021484,47:27.9,2021,6,27,27,1,37,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10326837,717036112695,1021443,47:28.5,2021,6,27,27,1,30,New York,60.99,Reddy Beddy,bedding,dog,60.99
10326701,100469015054,1005332,49:58.7,2021,6,27,27,1,53,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10326719,100469015054,1015200,50:17.9,2021,6,27,27,1,24,Illinois,18.95,Tuna Tasties,treat,cat,18.95
10326719,73201504044,1015200,50:17.9,2021,6,27,27,1,24,Illinois,18.95,Purrfect Puree,treat,cat,18.95
10326758,969568933713,1021394,51:11.3,2021,6,27,27,1,26,New Jersey,32.99,Foozy Mouse,toy,cat,32.99
10326672,344538897332,1001670,52:42.4,2021,6,27,27,2,22,Oregon,19.99,Feline Fix Mix,treat,cat,39.98
10326963,441530839394,1021531,53:07.9,2021,6,27,27,1,31,New Jersey,28.45,Ball and String,toy,cat,28.45
10326963,733426809698,1021531,53:07.9,2021,6,27,27,4,31,New Jersey,18.95,Yum Fish-Dish,food,cat,75.8
10326971,575410882303,1021538,53:31.3,2021,6,27,27,2,31,New Jersey,21.95,Chomp-a Plush,toy,dog,43.9
10326851,344934101144,1005050,55:05.6,2021,6,27,27,1,36,North Carolina,24.95,Fetch Blaster,toy,dog,24.95
10326662,242313721729,1021341,57:41.9,2021,6,27,27,1,33,New York,65.99,Reddy Beddy,bedding,dog,65.99
10326765,845773115334,1021398,58:29.2,2021,6,27,27,2,28,New York,12.99,Purr Mix,food,cat,25.98
10326691,374613020864,1021356,59:47.0,2021,6,27,27,1,22,New York,10.97,Chewie Dental,treat,dog,10.97
10326691,719638485153,1021356,59:47.0,2021,6,27,27,1,22,New York,72.99,Cat Cave,bedding,cat,72.99
10326691,100469015054,1021356,59:47.0,2021,6,27,27,1,22,New York,18.95,Tuna Tasties,treat,cat,18.95
10326718,969568933713,1019961,00:48.9,2021,6,27,27,1,53,Michigan,32.99,Foozy Mouse,toy,cat,32.99
10326718,845773115334,1019961,00:48.9,2021,6,27,27,1,53,Michigan,12.99,Purr Mix,food,cat,12.99
10326872,425361189561,1021465,04:49.2,2021,6,27,27,1,25,Illinois,15.99,Snack-em Fish,treat,cat,15.99
10326893,575410882303,1017591,08:01.6,2021,6,27,27,1,32,Michigan,21.95,Chomp-a Plush,toy,dog,21.95
10326944,521244155990,1021516,08:33.8,2021,6,27,27,2,27,South Carolina,54.95,Reddy Beddy,bedding,dog,109.9
10326944,344538897332,1021516,08:33.8,2021,6,27,27,1,27,South Carolina,19.99,Feline Fix Mix,treat,cat,19.99
10326944,344934101144,1021516,08:33.8,2021,6,27,27,1,27,South Carolina,24.95,Fetch Blaster,toy,dog,24.95
10326852,704772572943,1014350,09:29.8,2021,6,27,27,1,45,New York,35.98,Scratchy Post,toy,cat,35.98
10326726,733426809698,1012013,10:46.6,2021,6,27,27,1,24,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10326793,719638485153,1021414,11:53.7,2021,6,27,27,1,27,Kentucky,72.99,Cat Cave,bedding,cat,72.99
10326716,374613020864,1021368,12:59.1,2021,6,27,27,1,34,Mississippi,10.97,Chewie Dental,treat,dog,10.97
10326774,425361189561,1021403,14:01.4,2021,6,27,27,2,32,Pennsylvania,15.99,Snack-em Fish,treat,cat,31.98
10326743,344934101144,1010914,14:30.4,2021,6,27,27,1,29,Texas,24.95,Fetch Blaster,toy,dog,24.95
10326746,73201504044,1021386,14:50.9,2021,6,27,27,1,41,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10326769,441530839394,1021400,18:29.5,2021,6,27,27,1,31,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10326756,374613020864,1008913,20:13.6,2021,6,27,27,1,28,California,10.97,Chewie Dental,treat,dog,10.97
10326897,704772572943,1021481,23:13.1,2021,6,27,27,1,26,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10326961,100469015054,1021529,23:26.1,2021,6,27,27,1,30,California,18.95,Tuna Tasties,treat,cat,18.95
10326961,575410882303,1021529,23:26.1,2021,6,27,27,1,30,California,21.95,Chomp-a Plush,toy,dog,21.95
10326961,469757173540,1021529,23:26.1,2021,6,27,27,2,30,California,35.99,Kitty Climber,toy,cat,71.98
10326805,845773115334,1021424,23:39.9,2021,6,27,27,1,25,Arizona,12.99,Purr Mix,food,cat,12.99
10326959,469757173540,1021527,23:45.9,2021,6,27,27,1,25,California,35.99,Kitty Climber,toy,cat,35.99
10326704,733426809698,1021363,25:59.5,2021,6,27,27,1,21,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10326704,100469015054,1021363,25:59.5,2021,6,27,27,1,21,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10326744,469757173540,1021385,27:22.4,2021,6,27,27,3,36,Colorado,35.99,Kitty Climber,toy,cat,107.97
10326692,287663658863,1021357,31:07.7,2021,6,27,27,1,26,California,9.95,All Veggie Yummies,treat,dog,9.95
10326692,242313721729,1021357,31:07.7,2021,6,27,27,2,26,California,65.99,Reddy Beddy,bedding,dog,131.98
10326692,704772572943,1021357,31:07.7,2021,6,27,27,1,26,California,35.98,Scratchy Post,toy,cat,35.98
10326788,73201504044,1021410,32:53.6,2021,6,27,27,2,28,California,18.95,Purrfect Puree,treat,cat,37.9
10326788,845773115334,1021410,32:53.6,2021,6,27,27,2,28,California,12.99,Purr Mix,food,cat,25.98
10326763,344538897332,1011367,33:15.4,2021,6,27,27,1,24,New York,19.99,Feline Fix Mix,treat,cat,19.99
10326775,469757173540,1021404,34:24.7,2021,6,27,27,1,22,New Jersey,35.99,Kitty Climber,toy,cat,35.99
10326975,521244155990,1021542,36:26.8,2021,6,27,27,3,32,California,54.95,Reddy Beddy,bedding,dog,164.85
10326983,242313721729,1021547,37:45.6,2021,6,27,27,3,31,New York,65.99,Reddy Beddy,bedding,dog,197.97
10326983,704772572943,1021547,37:45.6,2021,6,27,27,1,31,New York,35.98,Scratchy Post,toy,cat,35.98
10326722,242313721729,1021370,45:04.8,2021,6,27,27,1,25,Georgia,65.99,Reddy Beddy,bedding,dog,65.99
10326806,140160459467,1010907,45:35.1,2021,6,27,27,1,21,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10326806,441530839394,1010907,45:35.1,2021,6,27,27,1,21,New York,28.45,Ball and String,toy,cat,28.45
10326874,621046126170,1021466,50:15.3,2021,6,27,27,1,21,Mississippi,22.99,Tug-a-Back,toy,dog,22.99
10326874,287663658863,1021466,50:15.3,2021,6,27,27,1,21,Mississippi,9.95,All Veggie Yummies,treat,dog,9.95
10326845,733426809698,1021449,54:57.0,2021,6,27,27,1,22,New York,18.95,Yum Fish-Dish,food,cat,18.95
10326766,719638485153,1021399,55:34.8,2021,6,27,27,1,46,New York,72.99,Cat Cave,bedding,cat,72.99
10326766,845773115334,1021399,55:34.8,2021,6,27,27,2,46,New York,12.99,Purr Mix,food,cat,25.98
10326879,904582148679,1021469,56:06.0,2021,6,27,27,2,36,New Jersey,12.97,Whole Chemistry Recipe,food,dog,25.94
10326693,73201504044,1006954,57:16.4,2021,6,27,27,1,27,Virginia,18.95,Purrfect Puree,treat,cat,18.95
10326919,483326155497,1021499,03:18.1,2021,6,27,27,1,23,Pennsylvania,10.99,The New Bone,food,dog,10.99
10326804,374613020864,1021423,03:18.3,2021,6,27,27,4,23,New York,10.97,Chewie Dental,treat,dog,43.88
10326942,344934101144,1020757,04:31.3,2021,6,27,27,1,31,New Jersey,24.95,Fetch Blaster,toy,dog,24.95
10326741,469757173540,1015262,05:12.8,2021,6,27,27,1,35,New York,35.99,Kitty Climber,toy,cat,35.99
10326934,344538897332,1021510,05:58.6,2021,6,27,27,2,22,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10326977,832878954342,1016897,09:41.5,2021,6,27,27,2,26,New York,45.99,Snoozer Hammock,bedding,cat,91.98
10326955,100469015054,1021524,12:13.2,2021,6,27,27,1,39,Texas,18.95,Tuna Tasties,treat,cat,18.95
10326955,733426809698,1021524,12:13.2,2021,6,27,27,1,39,Texas,18.95,Yum Fish-Dish,food,cat,18.95
10326955,719638485153,1021524,12:13.2,2021,6,27,27,3,39,Texas,72.99,Cat Cave,bedding,cat,218.97
10326955,832878954342,1021524,12:13.2,2021,6,27,27,2,39,Texas,45.99,Snoozer Hammock,bedding,cat,91.98
10326887,100469015054,1021476,12:55.3,2021,6,27,27,1,31,New York,18.95,Tuna Tasties,treat,cat,18.95
10326687,344934101144,1021355,14:19.2,2021,6,27,27,1,34,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10326870,344934101144,1021463,21:11.8,2021,6,27,27,1,21,New York,24.95,Fetch Blaster,toy,dog,24.95
10326862,100469015054,1004905,23:04.4,2021,6,27,27,1,22,New York,18.95,Tuna Tasties,treat,cat,18.95
10326862,832878954342,1004905,23:04.4,2021,6,27,27,1,22,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10326783,717036112695,1021407,23:48.7,2021,6,27,27,1,33,New York,60.99,Reddy Beddy,bedding,dog,60.99
10326773,100469015054,1006369,25:41.1,2021,6,27,27,1,25,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10326843,425361189561,1021447,26:38.9,2021,6,27,27,1,27,New York,15.99,Snack-em Fish,treat,cat,15.99
10326843,717036112695,1021447,26:38.9,2021,6,27,27,1,27,New York,60.99,Reddy Beddy,bedding,dog,60.99
10326751,287663658863,1005853,29:09.8,2021,6,27,27,2,24,Idaho,9.95,All Veggie Yummies,treat,dog,19.9
10326745,719638485153,1006350,32:49.2,2021,6,27,27,1,37,Arizona,72.99,Cat Cave,bedding,cat,72.99
10326667,845773115334,1021342,37:18.2,2021,6,27,27,1,30,Ohio,12.99,Purr Mix,food,cat,12.99
10326667,469757173540,1021342,37:18.2,2021,6,27,27,1,30,Ohio,35.99,Kitty Climber,toy,cat,35.99
10326907,425361189561,1017362,42:03.0,2021,6,27,27,1,30,Hawaii,15.99,Snack-em Fish,treat,cat,15.99
10326918,521244155990,1021498,48:12.0,2021,6,27,27,1,38,Pennsylvania,54.95,Reddy Beddy,bedding,dog,54.95
10326786,717036112695,1021409,52:31.7,2021,6,27,27,1,31,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10326996,969568933713,1003450,02:08.8,2021,6,27,27,1,24,California,32.99,Foozy Mouse,toy,cat,32.99
10326936,483326155497,1021511,03:06.5,2021,6,27,27,2,34,New York,10.99,The New Bone,food,dog,21.98
10326686,904582148679,1021354,05:07.5,2021,6,27,27,1,33,California,12.97,Whole Chemistry Recipe,food,dog,12.97
10326933,140160459467,1021509,12:28.1,2021,6,27,27,1,40,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10326767,344934101144,1013123,22:36.6,2021,6,27,27,1,22,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10326767,904582148679,1013123,22:36.6,2021,6,27,27,2,22,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,25.94
10326767,140160459467,1013123,22:36.6,2021,6,27,27,1,22,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10326715,733426809698,1015830,39:21.6,2021,6,27,27,1,23,New York,18.95,Yum Fish-Dish,food,cat,18.95
10326780,287663658863,1015970,09:33.7,2021,6,27,27,1,26,New York,9.95,All Veggie Yummies,treat,dog,9.95
10326780,73201504044,1015970,09:33.7,2021,6,27,27,2,26,New York,18.95,Purrfect Puree,treat,cat,37.9
10326924,374613020864,1007664,09:47.4,2021,6,27,27,2,33,New Jersey,10.97,Chewie Dental,treat,dog,21.94
10326754,969568933713,1021391,19:53.6,2021,6,27,27,1,28,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10326925,575410882303,1021043,53:49.6,2021,6,27,27,1,42,Ohio,21.95,Chomp-a Plush,toy,dog,21.95
10327277,575410882303,1021734,10:20.2,2021,6,28,28,1,29,Pennsylvania,21.95,Chomp-a Plush,toy,dog,21.95
10327232,242313721729,1021702,50:16.6,2021,6,28,28,1,45,New York,65.99,Reddy Beddy,bedding,dog,65.99
10327365,287663658863,1010255,50:55.7,2021,6,28,28,3,31,Illinois,9.95,All Veggie Yummies,treat,dog,29.85
10327363,845773115334,1021785,56:15.2,2021,6,28,28,1,23,New York,12.99,Purr Mix,food,cat,12.99
10327100,344538897332,1021616,58:59.3,2021,6,28,28,1,29,Illinois,19.99,Feline Fix Mix,treat,cat,19.99
10327247,140160459467,1012240,03:47.3,2021,6,28,28,1,35,Texas,48.95,Snoozer Essentails,bedding,dog,48.95
10327247,719638485153,1012240,03:47.3,2021,6,28,28,1,35,Texas,72.99,Cat Cave,bedding,cat,72.99
10327032,704772572943,1021579,09:51.6,2021,6,28,28,1,27,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10327240,100469015054,1021707,19:52.6,2021,6,28,28,1,36,New York,18.95,Tuna Tasties,treat,cat,18.95
10327240,344934101144,1021707,19:52.6,2021,6,28,28,1,36,New York,24.95,Fetch Blaster,toy,dog,24.95
10327167,374613020864,1021659,20:47.1,2021,6,28,28,2,35,Pennsylvania,10.97,Chewie Dental,treat,dog,21.94
10327167,717036112695,1021659,20:47.1,2021,6,28,28,1,35,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10327036,344934101144,1021580,44:38.3,2021,6,28,28,1,27,Arizona,24.95,Fetch Blaster,toy,dog,24.95
10327018,733426809698,1018418,01:47.1,2021,6,28,28,1,31,New York,18.95,Yum Fish-Dish,food,cat,18.95
10327222,242313721729,1021695,04:32.5,2021,6,28,28,2,31,New York,65.99,Reddy Beddy,bedding,dog,131.98
10327222,469757173540,1021695,04:32.5,2021,6,28,28,1,31,New York,35.99,Kitty Climber,toy,cat,35.99
10327171,441530839394,1001966,17:03.2,2021,6,28,28,1,42,North Carolina,28.45,Ball and String,toy,cat,28.45
10327294,904582148679,1005415,19:23.3,2021,6,28,28,1,38,Connecticut,12.97,Whole Chemistry Recipe,food,dog,12.97
10327011,904582148679,1006274,19:24.9,2021,6,28,28,1,26,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10327025,483326155497,1021573,25:37.1,2021,6,28,28,1,23,Connecticut,10.99,The New Bone,food,dog,10.99
10327202,344538897332,1021682,29:35.4,2021,6,28,28,2,39,New Jersey,19.99,Feline Fix Mix,treat,cat,39.98
10327183,845773115334,1013901,31:09.4,2021,6,28,28,3,26,Illinois,12.99,Purr Mix,food,cat,38.97
10327093,425361189561,1002084,32:28.1,2021,6,28,28,1,27,Ohio,15.99,Snack-em Fish,treat,cat,15.99
10327093,719638485153,1002084,32:28.1,2021,6,28,28,2,27,Ohio,72.99,Cat Cave,bedding,cat,145.98
10327093,140160459467,1002084,32:28.1,2021,6,28,28,1,27,Ohio,48.95,Snoozer Essentails,bedding,dog,48.95
10327186,845773115334,1021669,37:54.0,2021,6,28,28,1,33,New York,12.99,Purr Mix,food,cat,12.99
10327116,717036112695,1019345,41:14.9,2021,6,28,28,1,33,New York,60.99,Reddy Beddy,bedding,dog,60.99
10327144,575410882303,1021643,42:08.1,2021,6,28,28,1,20,Pennsylvania,21.95,Chomp-a Plush,toy,dog,21.95
10327204,374613020864,1020522,48:55.2,2021,6,28,28,1,26,New Jersey,10.97,Chewie Dental,treat,dog,10.97
10327050,704772572943,1021588,50:34.8,2021,6,28,28,1,25,New York,35.98,Scratchy Post,toy,cat,35.98
10327050,73201504044,1021588,50:34.8,2021,6,28,28,2,25,New York,18.95,Purrfect Puree,treat,cat,37.9
10327353,73201504044,1021780,52:56.7,2021,6,28,28,2,29,Indiana,18.95,Purrfect Puree,treat,cat,37.9
10327217,425361189561,1008842,58:21.6,2021,6,28,28,1,25,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10327217,521244155990,1008842,58:21.6,2021,6,28,28,1,25,New Jersey,54.95,Reddy Beddy,bedding,dog,54.95
10327198,344934101144,1004016,06:28.9,2021,6,28,28,1,40,Florida,24.95,Fetch Blaster,toy,dog,24.95
10327245,733426809698,1021711,09:20.0,2021,6,28,28,1,35,Michigan,18.95,Yum Fish-Dish,food,cat,18.95
10327270,969568933713,1021730,11:38.4,2021,6,28,28,1,24,Nebraska,32.99,Foozy Mouse,toy,cat,32.99
10327071,575410882303,1021598,12:04.6,2021,6,28,28,1,32,New Jersey,21.95,Chomp-a Plush,toy,dog,21.95
10327146,374613020864,1001364,13:53.2,2021,6,28,28,3,23,North Carolina,10.97,Chewie Dental,treat,dog,32.91
10327146,719638485153,1001364,13:53.2,2021,6,28,28,1,23,North Carolina,72.99,Cat Cave,bedding,cat,72.99
10327146,140160459467,1001364,13:53.2,2021,6,28,28,1,23,North Carolina,48.95,Snoozer Essentails,bedding,dog,48.95
10327325,704772572943,1005617,15:33.7,2021,6,28,28,1,40,New York,35.98,Scratchy Post,toy,cat,35.98
10327325,575410882303,1005617,15:33.7,2021,6,28,28,1,40,New York,21.95,Chomp-a Plush,toy,dog,21.95
10327254,719638485153,1021717,15:59.3,2021,6,28,28,3,29,Pennsylvania,72.99,Cat Cave,bedding,cat,218.97
10327185,374613020864,1015456,16:10.6,2021,6,28,28,1,23,California,10.97,Chewie Dental,treat,dog,10.97
10327142,969568933713,1001177,20:39.0,2021,6,28,28,1,24,Florida,32.99,Foozy Mouse,toy,cat,32.99
10327250,845773115334,1021714,22:34.2,2021,6,28,28,2,23,Illinois,12.99,Purr Mix,food,cat,25.98
10327250,621046126170,1021714,22:34.2,2021,6,28,28,1,23,Illinois,22.99,Tug-a-Back,toy,dog,22.99
10327190,845773115334,1021672,26:53.9,2021,6,28,28,1,32,New Jersey,12.99,Purr Mix,food,cat,12.99
10327364,100469015054,1021786,28:03.9,2021,6,28,28,1,26,New York,18.95,Tuna Tasties,treat,cat,18.95
10327324,441530839394,1021187,28:54.5,2021,6,28,28,1,41,Florida,28.45,Ball and String,toy,cat,28.45
10327311,425361189561,1014293,29:26.9,2021,6,28,28,1,29,New York,15.99,Snack-em Fish,treat,cat,15.99
10327284,469757173540,1005953,31:13.7,2021,6,28,28,1,25,New York,35.99,Kitty Climber,toy,cat,35.99
10327233,733426809698,1021703,32:11.5,2021,6,28,28,1,25,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10327120,425361189561,1021629,33:14.3,2021,6,28,28,1,33,Arizona,15.99,Snack-em Fish,treat,cat,15.99
10327236,704772572943,1021336,34:18.4,2021,6,28,28,2,28,Connecticut,35.98,Scratchy Post,toy,cat,71.96
10327043,832878954342,1010567,35:33.9,2021,6,28,28,1,24,Florida,45.99,Snoozer Hammock,bedding,cat,45.99
10327033,425361189561,1019104,37:00.3,2021,6,28,28,1,30,California,15.99,Snack-em Fish,treat,cat,15.99
10327283,73201504044,1001990,38:42.2,2021,6,28,28,1,37,New York,18.95,Purrfect Puree,treat,cat,18.95
10327110,140160459467,1021623,39:22.1,2021,6,28,28,1,33,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10327188,73201504044,1005041,41:38.2,2021,6,28,28,1,30,Florida,18.95,Purrfect Puree,treat,cat,18.95
10327313,904582148679,1017967,44:15.4,2021,6,28,28,1,36,New Jersey,12.97,Whole Chemistry Recipe,food,dog,12.97
10327313,374613020864,1017967,44:15.4,2021,6,28,28,2,36,New Jersey,10.97,Chewie Dental,treat,dog,21.94
10327339,469757173540,1021771,47:41.9,2021,6,28,28,1,28,Virginia,35.99,Kitty Climber,toy,cat,35.99
10327066,100469015054,1013252,48:48.4,2021,6,28,28,1,32,New York,18.95,Tuna Tasties,treat,cat,18.95
10327160,344538897332,1021654,50:07.5,2021,6,28,28,2,23,South Carolina,19.99,Feline Fix Mix,treat,cat,39.98
10327104,733426809698,1007518,51:35.0,2021,6,28,28,1,22,Texas,18.95,Yum Fish-Dish,food,cat,18.95
10327286,441530839394,1021736,55:55.2,2021,6,28,28,1,40,New York,28.45,Ball and String,toy,cat,28.45
10327358,374613020864,1004342,58:02.4,2021,6,28,28,2,20,Pennsylvania,10.97,Chewie Dental,treat,dog,21.94
10327269,469757173540,1021729,58:04.3,2021,6,28,28,1,39,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10327354,719638485153,1021781,58:42.0,2021,6,28,28,2,23,Massachusetts,72.99,Cat Cave,bedding,cat,145.98
10327327,140160459467,1007393,00:22.8,2021,6,28,28,1,34,Pennsylvania,48.95,Snoozer Essentails,bedding,dog,48.95
10327153,73201504044,1021649,01:11.0,2021,6,28,28,1,32,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10327360,969568933713,1018658,03:25.1,2021,6,28,28,1,34,New Hampshire,32.99,Foozy Mouse,toy,cat,32.99
10327360,344538897332,1018658,03:25.1,2021,6,28,28,1,34,New Hampshire,19.99,Feline Fix Mix,treat,cat,19.99
10327272,733426809698,1007292,03:56.5,2021,6,28,28,1,25,Massachusetts,18.95,Yum Fish-Dish,food,cat,18.95
10327346,733426809698,1021775,04:00.2,2021,6,28,28,1,39,Indiana,18.95,Yum Fish-Dish,food,cat,18.95
10327346,832878954342,1021775,04:00.2,2021,6,28,28,1,39,Indiana,45.99,Snoozer Hammock,bedding,cat,45.99
10327346,73201504044,1021775,04:00.2,2021,6,28,28,1,39,Indiana,18.95,Purrfect Puree,treat,cat,18.95
10327079,719638485153,1021604,09:42.8,2021,6,28,28,1,31,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10327271,374613020864,1017918,10:29.8,2021,6,28,28,1,26,New York,10.97,Chewie Dental,treat,dog,10.97
10327194,242313721729,1021675,11:22.4,2021,6,28,28,1,28,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10327077,733426809698,1021602,11:40.4,2021,6,28,28,2,20,New York,18.95,Yum Fish-Dish,food,cat,37.9
10327042,621046126170,1017842,12:12.3,2021,6,28,28,1,25,New York,22.99,Tug-a-Back,toy,dog,22.99
10327227,100469015054,1014725,13:01.7,2021,6,28,28,2,32,New York,18.95,Tuna Tasties,treat,cat,37.9
10327227,287663658863,1014725,13:01.7,2021,6,28,28,1,32,New York,9.95,All Veggie Yummies,treat,dog,9.95
10327308,733426809698,1021751,15:04.2,2021,6,28,28,1,33,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10327051,100469015054,1007551,20:06.0,2021,6,28,28,1,35,Illinois,18.95,Tuna Tasties,treat,cat,18.95
10327051,832878954342,1007551,20:06.0,2021,6,28,28,1,35,Illinois,45.99,Snoozer Hammock,bedding,cat,45.99
10327176,344538897332,1021664,22:14.6,2021,6,28,28,2,25,Georgia,19.99,Feline Fix Mix,treat,cat,39.98
10327366,374613020864,1021787,22:14.9,2021,6,28,28,1,39,Connecticut,10.97,Chewie Dental,treat,dog,10.97
10327092,73201504044,1018152,23:29.0,2021,6,28,28,1,33,New Hampshire,18.95,Purrfect Puree,treat,cat,18.95
10327350,140160459467,1021778,23:52.3,2021,6,28,28,5,22,Idaho,48.95,Snoozer Essentails,bedding,dog,244.75
10327246,719638485153,1021712,26:15.9,2021,6,28,28,1,27,Pennsylvania,72.99,Cat Cave,bedding,cat,72.99
10327178,242313721729,1021665,27:49.8,2021,6,28,28,1,34,New York,65.99,Reddy Beddy,bedding,dog,65.99
10327256,344538897332,1021719,28:14.7,2021,6,28,28,1,36,New York,19.99,Feline Fix Mix,treat,cat,19.99
10327306,469757173540,1021749,28:16.1,2021,6,28,28,1,25,Alabama,35.99,Kitty Climber,toy,cat,35.99
10327306,242313721729,1021749,28:16.1,2021,6,28,28,2,25,Alabama,65.99,Reddy Beddy,bedding,dog,131.98
10327257,904582148679,1019337,30:36.1,2021,6,28,28,1,31,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10327026,441530839394,1021574,32:11.7,2021,6,28,28,1,19,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10327026,575410882303,1021574,32:11.7,2021,6,28,28,3,19,Pennsylvania,21.95,Chomp-a Plush,toy,dog,65.85
10327359,140160459467,1021783,33:25.8,2021,6,28,28,1,24,New Jersey,48.95,Snoozer Essentails,bedding,dog,48.95
10327312,242313721729,1021754,34:20.1,2021,6,28,28,2,22,Pennsylvania,65.99,Reddy Beddy,bedding,dog,131.98
10327221,140160459467,1001895,37:23.9,2021,6,28,28,1,25,South Carolina,48.95,Snoozer Essentails,bedding,dog,48.95
10327129,969568933713,1021636,37:43.1,2021,6,28,28,1,31,New York,32.99,Foozy Mouse,toy,cat,32.99
10327292,242313721729,1006075,37:49.7,2021,6,28,28,1,24,Florida,65.99,Reddy Beddy,bedding,dog,65.99
