Date,Order_Number,Customer_ID,Product_Name,SKU,Price,Quantity,Product_Category,Product_Line
3/20/2021,B6K-6063-8031-2328,98bbcd05-efaa-429f-8f97-40357e48f679,Snack-em Fish,ORGRBTIKZR,15.34,2,treat,cat
3/20/2021,B6K-6063-8031-2328,98bbcd05-efaa-429f-8f97-40357e48f679,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
7/22/2020,9IC-1396-4087-9304,ad83da4e-7056-48ee-ae38-a919660cb099,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
7/22/2020,9IC-1396-4087-9304,ad83da4e-7056-48ee-ae38-a919660cb099,Chewie Dental,CG3531YP08,38.17,2,treat,dog
7/22/2020,9IC-1396-4087-9304,ad83da4e-7056-48ee-ae38-a919660cb099,Tug-a-Back,IZBHF5KR79,21.82,1,toy,dog
7/22/2020,9IC-1396-4087-9304,ad83da4e-7056-48ee-ae38-a919660cb099,Snoozer Essentails,GABWVMEL2R,28.04,1,bedding,dog
7/22/2020,9IC-1396-4087-9304,ad83da4e-7056-48ee-ae38-a919660cb099,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
7/9/2019,I0U-9518-0661-3386,9e402d07-a976-49f4-b51b-1ba3f775b260,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
7/9/2019,I0U-9518-0661-3386,9e402d07-a976-49f4-b51b-1ba3f775b260,Cat Cave,058G0P7V60,29.66,1,bedding,cat
7/9/2019,I0U-9518-0661-3386,9e402d07-a976-49f4-b51b-1ba3f775b260,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
1/17/2020,FWS-9019-1241-5981,281526a0-889f-439a-ac5e-8c7324cf185e,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
12/28/2020,H9J-0970-2399-0841,54d7c0a3-d47c-48f3-90f3-e1ad32dc206b,New Dish,NYW2F6CPBY,17.16,3,food,dog
4/10/2021,W90-0245-2203-2662,b497596f-42ee-48dd-a004-a271573d1f41,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
3/24/2020,EWD-6590-3979-8274,93ae4647-8d4a-4229-b261-168ae843236e,Foozy Mouse,8PYSMLYINS,10.8,1,toy,cat
11/27/2019,FDZ-2317-2836-6715,48d1b725-adfd-4033-87ab-77830290a834,Chomp-a Plush,3HDX5H4WTM,39.24,3,toy,dog
11/27/2019,FDZ-2317-2836-6715,48d1b725-adfd-4033-87ab-77830290a834,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
11/27/2019,FDZ-2317-2836-6715,48d1b725-adfd-4033-87ab-77830290a834,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
11/27/2019,FDZ-2317-2836-6715,48d1b725-adfd-4033-87ab-77830290a834,Kitty Climber,W86BRJ9SSG,39.32,1,toy,cat
11/27/2019,FDZ-2317-2836-6715,48d1b725-adfd-4033-87ab-77830290a834,Purr Mix,O5FYJLBE0H,24.53,1,food,cat
2/6/2020,IAJ-6847-4818-3925,55c10fb4-2a3a-42da-8151-98711fbd82a3,New Dish,NYW2F6CPBY,17.16,1,food,dog
2/6/2020,IAJ-6847-4818-3925,55c10fb4-2a3a-42da-8151-98711fbd82a3,Chewie Dental,CG3531YP08,38.17,3,treat,dog
2/6/2020,IAJ-6847-4818-3925,55c10fb4-2a3a-42da-8151-98711fbd82a3,Snack-em Fish,ORGRBTIKZR,15.34,3,treat,cat
11/13/2020,61W-2334-6423-6682,b365b72e-1cc6-4c93-bd1d-175ded5492e3,Ball and String,1W0N5O3XOD,16.71,3,toy,cat
11/13/2020,61W-2334-6423-6682,b365b72e-1cc6-4c93-bd1d-175ded5492e3,Chewie Dental,CG3531YP08,38.17,2,treat,dog
11/13/2020,61W-2334-6423-6682,b365b72e-1cc6-4c93-bd1d-175ded5492e3,Chomp-a Plush,3HDX5H4WTM,39.24,3,toy,dog
11/13/2020,61W-2334-6423-6682,b365b72e-1cc6-4c93-bd1d-175ded5492e3,New Dish,NYW2F6CPBY,17.16,2,food,dog
11/13/2020,61W-2334-6423-6682,b365b72e-1cc6-4c93-bd1d-175ded5492e3,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
6/21/2020,VR5-5075-0261-9624,fc9ac49f-f8b6-4708-8b7a-1b3f616d9136,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
6/21/2020,VR5-5075-0261-9624,fc9ac49f-f8b6-4708-8b7a-1b3f616d9136,Cat Cave,058G0P7V60,29.66,2,bedding,cat
5/19/2020,SEE-2788-4676-8964,6070d95e-eca2-47e7-98e1-daad50f4c3f7,Feline Fix Mix,RKAPY3I1TP,39.55,3,treat,cat
5/19/2020,SEE-2788-4676-8964,6070d95e-eca2-47e7-98e1-daad50f4c3f7,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
5/19/2020,SEE-2788-4676-8964,6070d95e-eca2-47e7-98e1-daad50f4c3f7,Purr Mix,O5FYJLBE0H,24.53,1,food,cat
7/20/2019,NSQ-1675-9037-5260,f68b6550-7ba9-4066-9fc4-987f340d2aa8,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
7/20/2019,NSQ-1675-9037-5260,f68b6550-7ba9-4066-9fc4-987f340d2aa8,Ball and String,1W0N5O3XOD,16.71,3,toy,cat
7/20/2019,NSQ-1675-9037-5260,f68b6550-7ba9-4066-9fc4-987f340d2aa8,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
5/23/2020,ESC-7068-5110-1715,1706a555-8b37-4ade-bc83-6f2587a14e8f,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
5/23/2020,ESC-7068-5110-1715,1706a555-8b37-4ade-bc83-6f2587a14e8f,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
5/23/2020,ESC-7068-5110-1715,1706a555-8b37-4ade-bc83-6f2587a14e8f,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
12/5/2019,1MW-0856-8129-3128,6dcd089d-24a1-4806-9885-bed9ff98b1e9,Reddy Beddy,KDTMPSBZKZ,13.84,1,bedding,dog
3/28/2021,TLJ-9053-5924-3403,5b07d551-3f47-44be-be91-04921f399ea5,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
3/13/2020,4PF-9860-0676-8073,b7eff46f-8f47-4f5b-b7eb-b762808ba23c,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
7/6/2021,MDC-1065-5402-3733,b5a72481-b86b-4076-be12-e91c97710f3c,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
5/30/2019,4HM-9874-2816-2208,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
5/30/2019,4HM-9874-2816-2208,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
5/30/2019,4HM-9874-2816-2208,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Reddy Beddy,KDTMPSBZKZ,13.84,1,bedding,dog
5/30/2019,4HM-9874-2816-2208,ae46598d-ceab-4f3b-bc6a-e3a30014bd94,Cat Cave,058G0P7V60,29.66,1,bedding,cat
2/25/2021,KJE-2727-2239-2448,26446e53-6612-48cb-a75b-ddf59bf8b099,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
2/25/2021,KJE-2727-2239-2448,26446e53-6612-48cb-a75b-ddf59bf8b099,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
9/21/2020,MKM-6389-1453-8555,5e282237-97f2-4eee-9a3a-b87adef1a82f,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
9/21/2020,MKM-6389-1453-8555,5e282237-97f2-4eee-9a3a-b87adef1a82f,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
9/21/2020,MKM-6389-1453-8555,5e282237-97f2-4eee-9a3a-b87adef1a82f,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
4/7/2020,SOV-7975-4874-7482,e0791474-09a6-49f5-888a-58bb22849ff6,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
4/7/2020,SOV-7975-4874-7482,e0791474-09a6-49f5-888a-58bb22849ff6,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
4/7/2020,SOV-7975-4874-7482,e0791474-09a6-49f5-888a-58bb22849ff6,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
4/27/2021,VXP-9602-5916-5463,8ec88ff1-560b-47f1-a3ec-4518bbf6770e,Snack-em Fish,ORGRBTIKZR,15.34,2,treat,cat
12/21/2020,VB2-6610-5496-5278,28bd5004-75c8-4a68-bc47-3d703dcaeca1,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
3/20/2021,SEC-3356-4373-7235,44d25a9c-79ce-450e-b04c-91e3fd1694de,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
11/4/2019,18E-7775-6547-2287,5271f338-57be-4329-aa85-cd116f9e344f,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
11/4/2019,18E-7775-6547-2287,5271f338-57be-4329-aa85-cd116f9e344f,Foozy Mouse,8PYSMLYINS,10.8,1,toy,cat
11/4/2019,18E-7775-6547-2287,5271f338-57be-4329-aa85-cd116f9e344f,All Veggie Yummies,OWFPW3WZHG,25.48,2,treat,dog
11/4/2019,18E-7775-6547-2287,5271f338-57be-4329-aa85-cd116f9e344f,Ball and String,1W0N5O3XOD,16.71,1,toy,cat
6/4/2021,1YF-2914-1287-8655,2a16b7c5-ab2d-44f2-bd7c-3c91604d09cf,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
6/4/2021,1YF-2914-1287-8655,2a16b7c5-ab2d-44f2-bd7c-3c91604d09cf,Reddy Beddy,I2GQUNYDXW,36.3,2,bedding,dog
6/4/2021,1YF-2914-1287-8655,2a16b7c5-ab2d-44f2-bd7c-3c91604d09cf,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
6/4/2021,1YF-2914-1287-8655,2a16b7c5-ab2d-44f2-bd7c-3c91604d09cf,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
4/15/2020,V7C-7273-8458-3144,a5e495e0-5c57-4d47-9394-4844167d3c74,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
2/10/2021,EC7-6204-6172-4286,02c500b5-216c-4fb9-8719-99f865e6ec35,Scratchy Post,MPH6SCD7UT,26.95,1,toy,cat
2/10/2021,EC7-6204-6172-4286,02c500b5-216c-4fb9-8719-99f865e6ec35,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
2/10/2021,EC7-6204-6172-4286,02c500b5-216c-4fb9-8719-99f865e6ec35,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
2/10/2021,EC7-6204-6172-4286,02c500b5-216c-4fb9-8719-99f865e6ec35,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
3/10/2020,JU6-8332-3680-8942,a4f888ea-bb47-43ec-973e-f5bd2773ef76,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
3/10/2020,JU6-8332-3680-8942,a4f888ea-bb47-43ec-973e-f5bd2773ef76,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
3/10/2020,JU6-8332-3680-8942,a4f888ea-bb47-43ec-973e-f5bd2773ef76,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
2/25/2021,4E6-1315-6074-8696,e0f0d7f0-b8d1-458e-b08f-7e557c58c08c,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
2/25/2021,4E6-1315-6074-8696,e0f0d7f0-b8d1-458e-b08f-7e557c58c08c,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
5/31/2019,YMF-5336-1248-7988,0736e7af-7328-4d83-83fe-41c14b876a94,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
5/31/2019,YMF-5336-1248-7988,0736e7af-7328-4d83-83fe-41c14b876a94,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
3/18/2019,TI9-8009-3658-7140,a524bba6-c632-4e67-85a8-75c6f7150dfa,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
3/18/2019,TI9-8009-3658-7140,a524bba6-c632-4e67-85a8-75c6f7150dfa,Cat Cave,058G0P7V60,29.66,1,bedding,cat
9/16/2019,QF4-5409-5370-1141,68bf1058-3ce7-48c5-85bf-f483e5add926,Reddy Beddy,I2GQUNYDXW,36.3,3,bedding,dog
10/31/2019,DLT-1985-0256-9845,ac7d568d-8f93-475d-b40d-a6bcb4c05648,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
10/18/2019,6GK-1195-1412-0400,bc664ccb-a551-4d5f-a9f9-5572c464cb30,Reddy Beddy,I2GQUNYDXW,36.3,3,bedding,dog
10/18/2019,6GK-1195-1412-0400,bc664ccb-a551-4d5f-a9f9-5572c464cb30,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
10/18/2019,6GK-1195-1412-0400,bc664ccb-a551-4d5f-a9f9-5572c464cb30,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
2/3/2021,CS1-2053-4902-2638,c68ca24e-507d-4aa7-87a2-64aa508c6cde,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
2/3/2021,CS1-2053-4902-2638,c68ca24e-507d-4aa7-87a2-64aa508c6cde,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
2/3/2021,CS1-2053-4902-2638,c68ca24e-507d-4aa7-87a2-64aa508c6cde,Feline Fix Mix,RKAPY3I1TP,39.55,1,treat,cat
2/3/2021,CS1-2053-4902-2638,c68ca24e-507d-4aa7-87a2-64aa508c6cde,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
7/24/2019,HRT-1625-3660-1265,938e5834-ac77-4401-81d4-31bffd9c49bf,Cat Cave,058G0P7V60,29.66,3,bedding,cat
3/18/2020,AY0-1789-8103-7174,a69cca03-92ee-462e-bf58-b6fee9ec2cf2,Snack-em Fish,ORGRBTIKZR,15.34,1,treat,cat
7/19/2020,UIX-8608-7364-5616,9a14f33e-7caf-44bf-9a82-d36687e08ae8,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
7/19/2020,UIX-8608-7364-5616,9a14f33e-7caf-44bf-9a82-d36687e08ae8,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
7/19/2020,UIX-8608-7364-5616,9a14f33e-7caf-44bf-9a82-d36687e08ae8,Feline Fix Mix,RKAPY3I1TP,39.55,1,treat,cat
7/19/2020,UIX-8608-7364-5616,9a14f33e-7caf-44bf-9a82-d36687e08ae8,Reddy Beddy,DJWE1V9LZK,23.07,2,bedding,dog
4/30/2019,DA0-9539-9866-5931,67a87060-0330-4815-8787-e8fe2a298635,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
4/30/2019,DA0-9539-9866-5931,67a87060-0330-4815-8787-e8fe2a298635,Cat Cave,058G0P7V60,29.66,1,bedding,cat
4/30/2019,DA0-9539-9866-5931,67a87060-0330-4815-8787-e8fe2a298635,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
4/30/2019,DA0-9539-9866-5931,67a87060-0330-4815-8787-e8fe2a298635,Kitty Climber,W86BRJ9SSG,39.32,1,toy,cat
5/7/2020,EHX-8823-4507-7726,87ee7aef-76a5-45c9-957c-99c427a008fa,Ball and String,1W0N5O3XOD,16.71,3,toy,cat
5/7/2020,EHX-8823-4507-7726,87ee7aef-76a5-45c9-957c-99c427a008fa,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
5/7/2020,EHX-8823-4507-7726,87ee7aef-76a5-45c9-957c-99c427a008fa,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
6/26/2019,WU0-1282-7949-7422,a356a1ce-8bb7-471c-a68f-f049e3d5411f,Tuna Tasties,A8SU9C4GLF,14.53,2,treat,cat
6/26/2019,WU0-1282-7949-7422,a356a1ce-8bb7-471c-a68f-f049e3d5411f,Chomp-a Plush,3HDX5H4WTM,39.24,2,toy,dog
1/10/2020,CTH-4418-3932-4191,fb822768-9cf2-4572-afcd-3f99431a74c5,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
1/10/2020,CTH-4418-3932-4191,fb822768-9cf2-4572-afcd-3f99431a74c5,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
7/26/2019,VZ2-9440-8794-5427,fb822768-9cf2-4572-afcd-3f99431a74c5,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
7/26/2019,VZ2-9440-8794-5427,fb822768-9cf2-4572-afcd-3f99431a74c5,Reddy Beddy,I2GQUNYDXW,36.3,3,bedding,dog
3/12/2021,CZY-5311-7849-3731,0ed4d477-6e32-43cb-a4a9-335a7deae219,Tug-a-Back,IZBHF5KR79,21.82,1,toy,dog
10/17/2020,BQ7-0248-0549-0782,350fe2ba-fede-440a-89f8-315cc4505879,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
10/17/2020,BQ7-0248-0549-0782,350fe2ba-fede-440a-89f8-315cc4505879,Snack-em Fish,ORGRBTIKZR,15.34,2,treat,cat
3/21/2019,A7Q-8664-0516-3933,67ea4fff-dd62-4b29-bc87-19671d584651,Foozy Mouse,8PYSMLYINS,10.8,2,toy,cat
3/21/2019,A7Q-8664-0516-3933,67ea4fff-dd62-4b29-bc87-19671d584651,Fetch Blaster,M291KHJ4LW,29.47,2,toy,dog
3/21/2019,A7Q-8664-0516-3933,67ea4fff-dd62-4b29-bc87-19671d584651,All Veggie Yummies,OWFPW3WZHG,25.48,2,treat,dog
3/21/2019,A7Q-8664-0516-3933,67ea4fff-dd62-4b29-bc87-19671d584651,Ball and String,1W0N5O3XOD,16.71,2,toy,cat
7/26/2020,GFA-8962-3416-7668,f9dad445-8150-41f6-b377-7e718f4b850d,Chewie Dental,CG3531YP08,38.17,1,treat,dog
6/9/2020,UCV-9936-3147-3798,5d425cc4-441c-4ed3-84b3-246b9227c4d7,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
6/9/2020,UCV-9936-3147-3798,5d425cc4-441c-4ed3-84b3-246b9227c4d7,All Veggie Yummies,OWFPW3WZHG,25.48,3,treat,dog
6/9/2020,UCV-9936-3147-3798,5d425cc4-441c-4ed3-84b3-246b9227c4d7,Yum Fish-Dish,GZCJZ3ET04,30.63,3,food,cat
6/9/2020,UCV-9936-3147-3798,5d425cc4-441c-4ed3-84b3-246b9227c4d7,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
4/15/2021,6KB-1479-8899-8346,9bc3935f-62db-410d-a7ce-1859e3843f88,Snack-em Fish,ORGRBTIKZR,15.34,3,treat,cat
4/15/2021,6KB-1479-8899-8346,9bc3935f-62db-410d-a7ce-1859e3843f88,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
4/15/2021,6KB-1479-8899-8346,9bc3935f-62db-410d-a7ce-1859e3843f88,Cat Cave,058G0P7V60,29.66,2,bedding,cat
4/10/2020,89V-6175-5656-5476,395e2a98-dd35-4d62-b202-4f2724de1f72,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
4/10/2020,89V-6175-5656-5476,395e2a98-dd35-4d62-b202-4f2724de1f72,Chewie Dental,CG3531YP08,38.17,2,treat,dog
4/10/2020,89V-6175-5656-5476,395e2a98-dd35-4d62-b202-4f2724de1f72,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
8/10/2021,NK5-2439-4703-4385,3b703df7-ce8a-4e98-88bf-e229d9940045,Foozy Mouse,8PYSMLYINS,10.8,3,toy,cat
8/10/2021,NK5-2439-4703-4385,3b703df7-ce8a-4e98-88bf-e229d9940045,Chomp-a Plush,3HDX5H4WTM,39.24,3,toy,dog
8/10/2021,NK5-2439-4703-4385,3b703df7-ce8a-4e98-88bf-e229d9940045,New Dish,NYW2F6CPBY,17.16,2,food,dog
4/11/2020,8C5-0118-9935-3993,4ed15c17-7316-4dd3-bf81-082a9d513a98,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
4/11/2020,8C5-0118-9935-3993,4ed15c17-7316-4dd3-bf81-082a9d513a98,Cat Cave,058G0P7V60,29.66,3,bedding,cat
4/11/2020,8C5-0118-9935-3993,4ed15c17-7316-4dd3-bf81-082a9d513a98,New Dish,NYW2F6CPBY,17.16,1,food,dog
12/27/2019,HLJ-8640-1965-9805,46c5220b-821a-4256-9721-9c070522701c,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
12/27/2019,HLJ-8640-1965-9805,46c5220b-821a-4256-9721-9c070522701c,Chewie Dental,CG3531YP08,38.17,2,treat,dog
12/27/2019,HLJ-8640-1965-9805,46c5220b-821a-4256-9721-9c070522701c,Snack-em Fish,ORGRBTIKZR,15.34,2,treat,cat
8/10/2019,0RB-0391-4009-2639,d3007de5-e5c1-42b6-bae6-7f66b445144c,Fetch Blaster,M291KHJ4LW,29.47,3,toy,dog
8/10/2019,0RB-0391-4009-2639,d3007de5-e5c1-42b6-bae6-7f66b445144c,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
8/10/2019,0RB-0391-4009-2639,d3007de5-e5c1-42b6-bae6-7f66b445144c,Cat Cave,058G0P7V60,29.66,1,bedding,cat
8/10/2019,0RB-0391-4009-2639,d3007de5-e5c1-42b6-bae6-7f66b445144c,Yum Fish-Dish,GZCJZ3ET04,30.63,1,food,cat
3/22/2020,4LV-8876-1787-6156,c2dab76a-5ab0-4d64-8165-c86e42f9f33e,Tuna Tasties,A8SU9C4GLF,14.53,1,treat,cat
3/22/2020,4LV-8876-1787-6156,c2dab76a-5ab0-4d64-8165-c86e42f9f33e,Tug-a-Back,IZBHF5KR79,21.82,3,toy,dog
3/22/2020,4LV-8876-1787-6156,c2dab76a-5ab0-4d64-8165-c86e42f9f33e,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
12/28/2020,UU6-7407-5081-2755,a69cca03-92ee-462e-bf58-b6fee9ec2cf2,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
12/28/2020,UU6-7407-5081-2755,a69cca03-92ee-462e-bf58-b6fee9ec2cf2,Purr Mix,O5FYJLBE0H,24.53,2,food,cat
12/28/2020,UU6-7407-5081-2755,a69cca03-92ee-462e-bf58-b6fee9ec2cf2,Foozy Mouse,8PYSMLYINS,10.8,1,toy,cat
4/2/2021,6DN-3960-0433-0473,29539345-fc83-4882-96b3-d485a97e762d,Snoozer Essentails,GABWVMEL2R,28.04,3,bedding,dog
3/2/2020,JP0-8739-4020-3760,a14b1b75-f1c7-4160-b9c9-71525aec0105,Purrfect Puree,28LQOI0LSK,19.96,3,treat,cat
3/2/2020,JP0-8739-4020-3760,a14b1b75-f1c7-4160-b9c9-71525aec0105,Chomp-a Plush,3HDX5H4WTM,39.24,2,toy,dog
3/2/2020,JP0-8739-4020-3760,a14b1b75-f1c7-4160-b9c9-71525aec0105,Fetch Blaster,M291KHJ4LW,29.47,2,toy,dog
3/2/2020,JP0-8739-4020-3760,a14b1b75-f1c7-4160-b9c9-71525aec0105,Yum Fish-Dish,GZCJZ3ET04,30.63,2,food,cat
3/2/2020,JP0-8739-4020-3760,a14b1b75-f1c7-4160-b9c9-71525aec0105,Kitty Climber,W86BRJ9SSG,39.32,3,toy,cat
2/19/2020,V9K-6802-0593-6647,208e1a37-e7e9-46fe-8d38-4eab52084968,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
2/19/2020,V9K-6802-0593-6647,208e1a37-e7e9-46fe-8d38-4eab52084968,Tuna Tasties,A8SU9C4GLF,14.53,3,treat,cat
2/19/2020,V9K-6802-0593-6647,208e1a37-e7e9-46fe-8d38-4eab52084968,Snoozer Hammock,V4B4RNS3ZP,34.38,1,bedding,cat
7/2/2020,5X7-3641-8377-3143,ee6d3390-4969-43f2-8adf-3601877a2c9d,Purr Mix,O5FYJLBE0H,24.53,3,food,cat
7/2/2020,5X7-3641-8377-3143,ee6d3390-4969-43f2-8adf-3601877a2c9d,Whole Chemistry Recipe,6K4AUUS730,18.53,1,food,dog
7/2/2020,5X7-3641-8377-3143,ee6d3390-4969-43f2-8adf-3601877a2c9d,Kitty Climber,W86BRJ9SSG,39.32,1,toy,cat
7/2/2020,5X7-3641-8377-3143,ee6d3390-4969-43f2-8adf-3601877a2c9d,Purrfect Puree,28LQOI0LSK,19.96,1,treat,cat
8/8/2020,UD8-7021-2388-2116,13c5b7b6-42c9-4d2b-9319-ebe89c9c60c6,Snoozer Essentails,GABWVMEL2R,28.04,2,bedding,dog
8/8/2020,UD8-7021-2388-2116,13c5b7b6-42c9-4d2b-9319-ebe89c9c60c6,Reddy Beddy,I2GQUNYDXW,36.3,1,bedding,dog
8/8/2020,UD8-7021-2388-2116,13c5b7b6-42c9-4d2b-9319-ebe89c9c60c6,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
8/8/2020,UD8-7021-2388-2116,13c5b7b6-42c9-4d2b-9319-ebe89c9c60c6,Reddy Beddy,DJWE1V9LZK,23.07,1,bedding,dog
4/29/2020,MEK-5743-3554-4680,edf0c7f5-09a6-452b-aaec-bc0c8cfda4d6,Whole Chemistry Recipe,6K4AUUS730,18.53,2,food,dog
4/29/2020,MEK-5743-3554-4680,edf0c7f5-09a6-452b-aaec-bc0c8cfda4d6,Feline Fix Mix,RKAPY3I1TP,39.55,2,treat,cat
4/29/2020,MEK-5743-3554-4680,edf0c7f5-09a6-452b-aaec-bc0c8cfda4d6,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
4/29/2020,MEK-5743-3554-4680,edf0c7f5-09a6-452b-aaec-bc0c8cfda4d6,All Veggie Yummies,OWFPW3WZHG,25.48,1,treat,dog
4/13/2019,SBP-8629-1317-1427,2293a836-29d5-4a1c-ba0a-a1a3508a4843,Ball and String,1W0N5O3XOD,16.71,3,toy,cat
4/13/2019,SBP-8629-1317-1427,2293a836-29d5-4a1c-ba0a-a1a3508a4843,Purrfect Puree,28LQOI0LSK,19.96,2,treat,cat
4/13/2019,SBP-8629-1317-1427,2293a836-29d5-4a1c-ba0a-a1a3508a4843,Snoozer Hammock,V4B4RNS3ZP,34.38,3,bedding,cat
4/13/2019,SBP-8629-1317-1427,2293a836-29d5-4a1c-ba0a-a1a3508a4843,Reddy Beddy,KDTMPSBZKZ,13.84,2,bedding,dog
2/19/2021,EVT-7019-7093-7039,66e9570e-332d-48a7-b9cf-416e418afd55,Tug-a-Back,IZBHF5KR79,21.82,2,toy,dog
9/10/2019,01D-9110-4462-5421,525e2268-c032-4dd2-8811-7061d7f2c0e0,Feline Fix Mix,RKAPY3I1TP,39.55,2,treat,cat
9/10/2019,01D-9110-4462-5421,525e2268-c032-4dd2-8811-7061d7f2c0e0,Whole Chemistry Recipe,6K4AUUS730,18.53,3,food,dog
9/10/2019,01D-9110-4462-5421,525e2268-c032-4dd2-8811-7061d7f2c0e0,Yum Fish-Dish,GZCJZ3ET04,30.63,3,food,cat
6/15/2021,NPF-2471-9599-0248,9c2b54f6-a19a-429e-ac96-4536b82cec5f,Purr Mix,O5FYJLBE0H,24.53,1,food,cat
6/15/2021,NPF-2471-9599-0248,9c2b54f6-a19a-429e-ac96-4536b82cec5f,Tug-a-Back,IZBHF5KR79,21.82,2,toy,dog
6/15/2021,NPF-2471-9599-0248,9c2b54f6-a19a-429e-ac96-4536b82cec5f,New Dish,NYW2F6CPBY,17.16,1,food,dog
6/15/2021,NPF-2471-9599-0248,9c2b54f6-a19a-429e-ac96-4536b82cec5f,Reddy Beddy,DJWE1V9LZK,23.07,3,bedding,dog
